Date,Equal Weight,TSMOM Inverse Volatility,TSMOM Shrinkage Precision,TSMOM cDCC Precision
2024-06-17,1.2902933150061664,1.2260801236612913,1.151129034107928,1.1514516788883968
2024-06-18,1.297984707440499,1.233971592264048,1.15730191778647,1.1587411927724571
2024-06-20,1.3030199046181854,1.237030434550252,1.1600894388016245,1.1626869985732597
2024-06-21,1.302987426585993,1.2394384393503404,1.161391712458305,1.1635734672429736
2024-06-24,1.3123471430790439,1.2473831167867822,1.1674609851116318,1.1708139614143291
2024-06-25,1.310577727084265,1.2486853921067211,1.1692592605231393,1.172496279425977
2024-06-26,1.3069275653082444,1.2459288640107333,1.1665293239115864,1.1691258164229006
2024-06-27,1.3135339814026896,1.2523551644204391,1.1710941178084735,1.1745624849349554
2024-06-28,1.315183917308679,1.2536741945032308,1.1716418154728947,1.1754261876495558
2024-07-01,1.3171417274161208,1.2561282195853518,1.1752608542762566,1.1793784358383321
2024-07-02,1.3236389673633207,1.2634616594978498,1.1810549041775558,1.1865546743062714
2024-07-03,1.3333646633112735,1.271629656809217,1.1889499893186488,1.1962063355696042
2024-07-05,1.3385462954307317,1.2755826504057775,1.1921842287748163,1.2002096406237899
2024-07-08,1.3315843416590096,1.2701484465239263,1.1863552646560902,1.1934212902150179
2024-07-09,1.3307181935206949,1.2698901638404787,1.184566088960969,1.191872885816074
2024-07-10,1.3406500908515877,1.27838887948046,1.195382004775492,1.204044944142667
2024-07-11,1.3518236900902048,1.288062744678327,1.2044117002307,1.214873809817298
2024-07-12,1.332553881882541,1.262626796334581,1.1826970984301468,1.1876978524418333
2024-07-16,1.3350743825926688,1.2644897508168145,1.182870472857428,1.1880665777208814
2024-07-17,1.3352205377931037,1.264357405413654,1.184173363167968,1.1893065746312583
2024-07-18,1.3098649053321385,1.2386557665310731,1.1632783508130253,1.1629658367775808
2024-07-19,1.3109499188092286,1.2440349833643576,1.1654557136424042,1.1658214166718113
2024-07-22,1.3135386013826844,1.2471511917975822,1.1666537955634948,1.167388487700348
2024-07-23,1.306669935967769,1.240760440949192,1.16047905463767,1.1595762725251342
2024-07-24,1.2902416310583094,1.2255460263261029,1.1498660785559136,1.1449350184971459
2024-07-25,1.2739459083368978,1.2072308457836725,1.1337924684649379,1.1257683450085005
2024-07-26,1.2762934786837308,1.2075362643692857,1.1318048174345923,1.1235356159290593
2024-07-29,1.281233029236878,1.2114322326888323,1.1364415918591344,1.1291236483262022
2024-07-30,1.2799966220715646,1.209305084156079,1.1347850221293638,1.1264339367890115
2024-07-31,1.2833421638828124,1.2079688993044784,1.1378140001512953,1.1295257145194721
2024-08-01,1.2565622001022172,1.1810164189706813,1.116117804336479,1.1022446741935714
2024-08-02,1.243438337988138,1.1676588413271445,1.1005796330251383,1.084375800895969
2024-08-05,1.1994019761956396,1.1268760370244273,1.0605790519739042,1.0375738177887521
2024-08-06,1.2064429355103024,1.1320331557299215,1.06941351131641,1.0464383429329562
2024-08-07,1.2004702071769242,1.1224945326260722,1.0667523901931681,1.0409330708118563
2024-08-08,1.214009208917651,1.1359603552822821,1.0731537243487348,1.050909394496647
2024-08-09,1.233056548660782,1.1550570627076886,1.0908998899329547,1.0730462860117065
2024-08-13,1.2394738762578839,1.1595099355524667,1.094214584700613,1.0773708230206926
2024-08-14,1.2449633164712357,1.1644022824031701,1.0985778547271101,1.0833870740404021
2024-08-15,1.2493807054109367,1.1659110197461522,1.098176596283464,1.0831060374291992
2024-08-16,1.268903424320691,1.1871022607817456,1.1149619994900408,1.1037844041250535
2024-08-19,1.2637971532379157,1.1827472708947233,1.109901620477109,1.0978503267218798
2024-08-20,1.2565795581856243,1.1757412975461512,1.106028143674231,1.0924255228654516
2024-08-21,1.249302409281278,1.1680494205833072,1.0999653977253816,1.0845269929193857
2024-08-22,1.2454583839853925,1.1648511287901842,1.098628156799489,1.0823699336096813
2024-08-23,1.264245563261508,1.1806967823229313,1.112266340378834,1.0992146488633137
2024-08-27,1.2665760561643613,1.1802728095924675,1.1090059929376108,1.0952489422083822
2024-08-28,1.2605218847631487,1.1759407287386214,1.1065168330278126,1.0917585754087082
2024-08-29,1.2612106364399636,1.1772376415788848,1.106779499021402,1.0919426527240133
2024-08-30,1.2639391210188546,1.1810068618181861,1.111466168593746,1.0969744487606508
2024-09-03,1.265668205966701,1.186661845086848,1.1144333140092642,1.1005913606985311
2024-09-04,1.2529642418263554,1.1725110486955488,1.100171824968989,1.0834431816663213
2024-09-05,1.2425170195103767,1.1585569226644432,1.0912408725396043,1.0715740683692039
2024-09-06,1.239482508478653,1.1570864431685943,1.089241461149715,1.0694584594515044
2024-09-09,1.2353434903387743,1.1502010304211359,1.0834705964301905,1.0620706835600988
2024-09-10,1.2398283433902477,1.1541877866812111,1.085596335764235,1.0646303605456586
2024-09-11,1.23485004732227,1.1475400662343531,1.0805294623391797,1.0589775438352391
2024-09-12,1.2431635822392677,1.1529414409269214,1.086968815045752,1.0661882976650094
2024-09-13,1.242303602055826,1.1500106850760083,1.0839271091975586,1.062788137216435
2024-09-17,1.2430733702955044,1.1519529052380246,1.0847711883958022,1.0647816183448715
2024-09-18,1.2462506620277227,1.15815965665957,1.0876602967092543,1.0685389073360874
2024-09-19,1.2612450121713314,1.1720805807759729,1.1003390013701755,1.0839591413700405
2024-09-20,1.2634694992837903,1.1770117739356667,1.1046487664892874,1.0894231078323275
2024-09-24,1.2699293892791645,1.1793781033162716,1.108082466127872,1.0938955769267669
2024-09-25,1.261833515661392,1.1737463181374745,1.1020598780573743,1.0866643233045603
2024-09-26,1.2781958123906951,1.1889488489109463,1.1140845307999208,1.1009435669710879
2024-09-27,1.2868961268984735,1.197826180741059,1.1239443644580478,1.1132044243137948
2024-09-30,1.2609842002632305,1.1746945757544303,1.104807640808618,1.0890006779499342
2024-10-01,1.2736100120564704,1.17412056274091,1.10531237920236,1.0888777792225797
2024-10-02,1.2713515812067577,1.1729093746755503,1.1041775044069344,1.0877404571958444
2024-10-03,1.2912606999170897,1.1695205121785053,1.1012843026527774,1.08544208585205
2024-10-04,1.2893041367876175,1.1689097004137723,1.101067505252642,1.0850350249211922
2024-10-07,1.30367522522012,1.1678546250956474,1.1018680876835323,1.0850927688989143
2024-10-08,1.289297958748764,1.170786866597463,1.1030802718541337,1.086990238910974
2024-10-09,1.2883076052847213,1.1726134155989998,1.1036188406127858,1.0878990117688898
2024-10-10,1.296977894464408,1.1696835367600331,1.1022900049080628,1.0864466281554261
2024-10-11,1.298020795812484,1.1735926228738383,1.1055700718520833,1.0894163046750014
2024-10-15,1.2964936225804484,1.1801852854433008,1.1126681425408953,1.0960145548196183
2024-10-16,1.2956278382176007,1.1832699529320871,1.1135538103490592,1.0969942392326055
2024-10-17,1.294077511728179,1.1812315235343662,1.1129181761417173,1.0963303393278914
2024-10-18,1.301519426767903,1.1846146902014492,1.1156517047823886,1.0986689725144891
2024-10-21,1.2924063471632468,1.1756270680457592,1.11005802098156,1.0928511696773329
2024-10-22,1.297939005253155,1.1756758200307202,1.1110439043998177,1.0936905777591055
2024-10-23,1.2974027850143917,1.174832613695762,1.1094372003937707,1.0929246212614687
2024-10-24,1.3091656302446386,1.1803610110813387,1.1140159364566284,1.0972993119117633
2024-10-25,1.3030710783224366,1.1738440460713246,1.1088164864362142,1.0922339620970014
2024-10-28,1.310171688403822,1.1840535986232508,1.116599192818041,1.0998672804142364
2024-10-29,1.3097607581257915,1.1843280912127874,1.1189942070638348,1.1016848036823288
2024-10-30,1.313711977103437,1.1827715883424574,1.1202417574165993,1.1019411939678216
2024-10-31,1.305774941864963,1.1723462917034884,1.1106139148268745,1.093430219584238
2024-11-01,1.2911985743373098,1.1688235141753893,1.1073247091739984,1.0904657785787086
2024-11-05,1.2954795322423214,1.1734427577885187,1.1109306979492415,1.0936382214205864
2024-11-06,1.2825783945572433,1.166477952703094,1.1050757765481618,1.0886272251857576
2024-11-07,1.3084527738509797,1.1802551135274508,1.1163356663735111,1.0986208774354675
2024-11-08,1.3009525865865483,1.1800473884382117,1.115368677468625,1.0987565114245437
2024-11-11,1.2908105614642316,1.1823958036570354,1.1160395199278104,1.0998099861676904
2024-11-12,1.2847806447513035,1.1774348564119756,1.1127417473605832,1.096881551795501
2024-11-13,1.284320929963007,1.1789400860858028,1.1135593371673804,1.0982598689654899
2024-11-14,1.2885662445429904,1.1801708488708156,1.1141891289787524,1.0989109583798469
2024-11-15,1.2937707198957815,1.1822659835883231,1.1144141836451815,1.0994184205561432
2024-11-18,1.2862427344141332,1.177472339138401,1.1117375550524484,1.0963389753490649
2024-11-19,1.2909497863919106,1.1776003612878216,1.1124271594328372,1.0967598376082728
2024-11-20,1.2903574145898993,1.1761375818950404,1.1115950466028908,1.0959354173613758
2024-11-21,1.2944557307576805,1.1781493322770753,1.1136830307140506,1.0978689091463867
2024-11-22,1.2908276067255244,1.1807592431403169,1.1163757411888204,1.100411953731179
2024-11-25,1.2927181482069,1.186079885434554,1.117751599659714,1.1022720203405436
2024-11-26,1.2896854111782006,1.186767088919919,1.118129551092072,1.1027878622737308
2024-11-27,1.284107031585604,1.187711521115518,1.1185140145194103,1.1032679186839662
2024-11-29,1.2780234790098322,1.1848213565485712,1.1163844568098764,1.100755204695476
2024-12-02,1.2676117332010284,1.1820121161079622,1.1147739603929723,1.0983962584635694
2024-12-03,1.2666594761488843,1.1793065490454937,1.1137610133357507,1.096848177716899
2024-12-04,1.2689849160324762,1.1827435572114597,1.115898840620616,1.0992361294924857
2024-12-05,1.2750834680728294,1.1850025119797438,1.1168410516076286,1.1003067575328378
2024-12-06,1.2733416092079013,1.1867393502873762,1.1181467926433128,1.1016835359603558
2024-12-09,1.2732433866078057,1.1847926290156332,1.117969274814622,1.1004779152082158
2024-12-10,1.280636688595943,1.183543711994765,1.1189526273375303,1.1013306606268602
2024-12-11,1.2882160825354312,1.1844270993341668,1.1198813438467599,1.1022901642135332
2024-12-12,1.2877842066496812,1.182880342192526,1.1186102344149604,1.1011315710103884
2024-12-13,1.2845224361755023,1.1788751790413792,1.1139656352108815,1.097102277962455
2024-12-16,1.2860274208217861,1.1788928889790105,1.114587081967353,1.097648583268287
2024-12-17,1.2885363289081646,1.1787883858688668,1.1142769593085573,1.0975990429940243
2024-12-18,1.2721275941435846,1.1671608484505513,1.1066187932352904,1.0902286387978721
2024-12-19,1.2703608785160312,1.1675112308511326,1.1071641318986418,1.090631140889658
2024-12-20,1.2965243094681858,1.1743495970894111,1.1111307574402396,1.0955015859152542
2024-12-23,1.2916803854833532,1.1729841716224876,1.1096768808201292,1.093819655938867
2024-12-24,1.29907979599409,1.1752985333790276,1.1102789272716513,1.0949289737891446
2024-12-27,1.3008791327205358,1.1732621808003456,1.1098963232409882,1.0945766879322298
2024-12-30,1.3016230631518413,1.170870456663594,1.108011139030182,1.0932216238928079
2025-01-06,1.304629283695624,1.1700462743472406,1.103797905205252,1.0888799235803388
2025-01-07,1.3072638460758057,1.1717472868579468,1.1041668069150627,1.0889449511399358
2025-01-08,1.3088657561477175,1.1743437585344916,1.1035159591812036,1.08805066055422
2025-01-10,1.3021265212581548,1.1665023037320001,1.0967017075982815,1.0811083289961536
2025-01-14,1.3010757033817641,1.1660644493383685,1.0965619636526465,1.0808183238737146
